# tracer: function
#
#                              _-----=> irqs-off
#                             / _----=> need-resched
#                            | / _---=> hardirq/softirq
#                            || / _--=> preempt-depth
#                            ||| /     delay
#           TASK-PID   CPU#  ||||    TIMESTAMP  FUNCTION
#              | |       |   ||||       |         |
             tee-2153  [001] .... 189858.798380: tracing_mark_write: start dd
          <idle>-0     [003] d.h3 189858.804844: bcm2835_sdhost_transfer_pio: write:SDDATA:d9abad99
          <idle>-0     [003] d.h3 189858.804846: bcm2835_sdhost_transfer_pio: write:SDDATA:646841a7
          <idle>-0     [003] d.h3 189858.804847: bcm2835_sdhost_transfer_pio: write:SDDATA:78224719
          <idle>-0     [003] d.h3 189858.804848: bcm2835_sdhost_transfer_pio: write:SDDATA:98cad58c
          <idle>-0     [003] d.h3 189858.804849: bcm2835_sdhost_transfer_pio: write:SDDATA:2bd6e47b
          <idle>-0     [003] d.h3 189858.804850: bcm2835_sdhost_transfer_pio: write:SDDATA:cfb5207f
          <idle>-0     [003] d.h3 189858.804851: bcm2835_sdhost_transfer_pio: write:SDDATA:552f301e
          <idle>-0     [003] d.h3 189858.804852: bcm2835_sdhost_transfer_pio: write:SDDATA:fc6dd1cb
          <idle>-0     [003] d.h3 189858.804853: bcm2835_sdhost_transfer_pio: write:SDDATA:4bb9ee8f
          <idle>-0     [003] d.h3 189858.804854: bcm2835_sdhost_transfer_pio: read:SDEDM:00010803
          <idle>-0     [003] d.h3 189858.804855: bcm2835_sdhost_transfer_pio: write:SDDATA:ec3cadd9
          <idle>-0     [003] d.h3 189858.804857: bcm2835_sdhost_transfer_pio: write:SDDATA:8707082d
          <idle>-0     [003] d.h3 189858.804858: bcm2835_sdhost_transfer_pio: write:SDDATA:16046fe4
          <idle>-0     [003] d.h3 189858.804859: bcm2835_sdhost_transfer_pio: write:SDDATA:fe27167f
          <idle>-0     [003] d.h3 189858.804860: bcm2835_sdhost_transfer_pio: write:SDDATA:46561d61
          <idle>-0     [003] d.h3 189858.804861: bcm2835_sdhost_transfer_pio: write:SDDATA:81e53edf
          <idle>-0     [003] d.h3 189858.804862: bcm2835_sdhost_transfer_pio: write:SDDATA:a1a35316
          <idle>-0     [003] d.h3 189858.804863: bcm2835_sdhost_transfer_pio: write:SDDATA:bd352553
          <idle>-0     [003] d.h3 189858.804864: bcm2835_sdhost_transfer_pio: write:SDDATA:39453fbe
          <idle>-0     [003] d.h3 189858.804867: bcm2835_sdhost_transfer_pio: write:SDDATA:a93a8c48
          <idle>-0     [003] d.h3 189858.804868: bcm2835_sdhost_transfer_pio: write:SDDATA:6851d6f0
          <idle>-0     [003] d.h3 189858.804869: bcm2835_sdhost_transfer_pio: write:SDDATA:3e905a4d
          <idle>-0     [003] d.h3 189858.804870: bcm2835_sdhost_transfer_pio: write:SDDATA:376e2684
          <idle>-0     [003] d.h3 189858.804872: bcm2835_sdhost_transfer_pio: write:SDDATA:9e9a686d
          <idle>-0     [003] d.h3 189858.804873: bcm2835_sdhost_transfer_pio: write:SDDATA:960f4cfb
          <idle>-0     [003] d.h3 189858.804874: bcm2835_sdhost_transfer_pio: write:SDDATA:e249fa61
          <idle>-0     [003] d.h3 189858.804875: bcm2835_sdhost_transfer_pio: read:SDEDM:00010803
          <idle>-0     [003] d.h3 189858.804876: bcm2835_sdhost_transfer_pio: write:SDDATA:c961c8da
          <idle>-0     [003] d.h3 189858.804877: bcm2835_sdhost_transfer_pio: write:SDDATA:19c3587a
          <idle>-0     [003] d.h3 189858.804879: bcm2835_sdhost_transfer_pio: write:SDDATA:c7d9bd34
          <idle>-0     [003] d.h3 189858.804880: bcm2835_sdhost_transfer_pio: write:SDDATA:fe52a608
          <idle>-0     [003] d.h3 189858.804881: bcm2835_sdhost_transfer_pio: write:SDDATA:12657119
          <idle>-0     [003] d.h3 189858.804883: bcm2835_sdhost_transfer_pio: write:SDDATA:39f88573
          <idle>-0     [003] d.h3 189858.804884: bcm2835_sdhost_transfer_pio: write:SDDATA:e0756549
          <idle>-0     [003] d.h3 189858.804885: bcm2835_sdhost_transfer_pio: write:SDDATA:25fef1f3
          <idle>-0     [003] d.h3 189858.804886: bcm2835_sdhost_transfer_pio: write:SDDATA:860cf4fd
          <idle>-0     [003] d.h3 189858.804887: bcm2835_sdhost_transfer_pio: write:SDDATA:ae421159
          <idle>-0     [003] d.h3 189858.804888: bcm2835_sdhost_transfer_pio: write:SDDATA:12e0cad7
          <idle>-0     [003] d.h3 189858.804889: bcm2835_sdhost_transfer_pio: write:SDDATA:fe394ea4
          <idle>-0     [003] d.h3 189858.804891: bcm2835_sdhost_transfer_pio: write:SDDATA:328aeed4
          <idle>-0     [003] d.h3 189858.804892: bcm2835_sdhost_transfer_pio: write:SDDATA:dfebfba3
          <idle>-0     [003] d.h3 189858.804893: bcm2835_sdhost_transfer_pio: write:SDDATA:a7b09508
          <idle>-0     [003] d.h3 189858.804894: bcm2835_sdhost_transfer_pio: write:SDDATA:dcb27aff
          <idle>-0     [003] d.h3 189858.804895: bcm2835_sdhost_transfer_pio: read:SDEDM:00010803
          <idle>-0     [003] d.h3 189858.804896: bcm2835_sdhost_transfer_pio: write:SDDATA:e82a30d9
          <idle>-0     [003] d.h3 189858.804897: bcm2835_sdhost_transfer_pio: write:SDDATA:98f2d6bf
          <idle>-0     [003] d.h3 189858.804898: bcm2835_sdhost_transfer_pio: write:SDDATA:837c2d9f
          <idle>-0     [003] d.h3 189858.804899: bcm2835_sdhost_transfer_pio: write:SDDATA:1e5c3aac
          <idle>-0     [003] d.h3 189858.804901: bcm2835_sdhost_transfer_pio: write:SDDATA:be62e628
          <idle>-0     [003] d.h3 189858.804902: bcm2835_sdhost_transfer_pio: write:SDDATA:e9a44bbe
          <idle>-0     [003] d.h3 189858.804903: bcm2835_sdhost_transfer_pio: write:SDDATA:a03398ae
          <idle>-0     [003] d.h3 189858.804904: bcm2835_sdhost_transfer_pio: write:SDDATA:e785a79b
          <idle>-0     [003] d.h3 189858.804905: bcm2835_sdhost_transfer_pio: write:SDDATA:ce88bde1
          <idle>-0     [003] d.h3 189858.804906: bcm2835_sdhost_transfer_pio: write:SDDATA:c59f447b
          <idle>-0     [003] d.h3 189858.804907: bcm2835_sdhost_transfer_pio: write:SDDATA:a83a8bad
          <idle>-0     [003] d.h3 189858.804908: bcm2835_sdhost_transfer_pio: write:SDDATA:758d2a87
          <idle>-0     [003] d.h3 189858.804909: bcm2835_sdhost_transfer_pio: write:SDDATA:d83ac746
          <idle>-0     [003] d.h3 189858.804910: bcm2835_sdhost_transfer_pio: write:SDDATA:3df78f07
          <idle>-0     [003] d.h3 189858.804912: bcm2835_sdhost_transfer_pio: write:SDDATA:af468535
          <idle>-0     [003] d.h3 189858.804913: bcm2835_sdhost_transfer_pio: write:SDDATA:053136fe
          <idle>-0     [003] d.h3 189858.804914: bcm2835_sdhost_transfer_pio: read:SDEDM:00010803
          <idle>-0     [003] d.h3 189858.804915: bcm2835_sdhost_transfer_pio: write:SDDATA:ca67dc6b
          <idle>-0     [003] d.h3 189858.804916: bcm2835_sdhost_transfer_pio: write:SDDATA:2a73ab8a
          <idle>-0     [003] d.h3 189858.804917: bcm2835_sdhost_transfer_pio: write:SDDATA:098eeb04
          <idle>-0     [003] d.h3 189858.804918: bcm2835_sdhost_transfer_pio: write:SDDATA:8b6e1c11
          <idle>-0     [003] d.h3 189858.804919: bcm2835_sdhost_transfer_pio: write:SDDATA:e139e800
          <idle>-0     [003] d.h3 189858.804920: bcm2835_sdhost_transfer_pio: write:SDDATA:56078572
          <idle>-0     [003] d.h3 189858.804922: bcm2835_sdhost_transfer_pio: write:SDDATA:0ee08d2a
          <idle>-0     [003] d.h3 189858.804923: bcm2835_sdhost_transfer_pio: write:SDDATA:82c37c93
          <idle>-0     [003] d.h3 189858.804924: bcm2835_sdhost_transfer_pio: write:SDDATA:c73cdfea
          <idle>-0     [003] d.h3 189858.804925: bcm2835_sdhost_transfer_pio: write:SDDATA:3022fde8
          <idle>-0     [003] d.h3 189858.804926: bcm2835_sdhost_transfer_pio: write:SDDATA:f1c59da9
          <idle>-0     [003] d.h3 189858.804927: bcm2835_sdhost_transfer_pio: write:SDDATA:be5acdf9
          <idle>-0     [003] d.h3 189858.804928: bcm2835_sdhost_transfer_pio: write:SDDATA:ffff5920
          <idle>-0     [003] d.h3 189858.804930: bcm2835_sdhost_transfer_pio: write:SDDATA:0dfbf43b
          <idle>-0     [003] d.h3 189858.804931: bcm2835_sdhost_transfer_pio: write:SDDATA:5e9578b0
          <idle>-0     [003] d.h3 189858.804932: bcm2835_sdhost_transfer_pio: write:SDDATA:e572e5b7
          <idle>-0     [003] d.h3 189858.804933: bcm2835_sdhost_transfer_pio: read:SDEDM:00010803
          <idle>-0     [003] d.h3 189858.804934: bcm2835_sdhost_transfer_pio: write:SDDATA:80c66660
          <idle>-0     [003] d.h3 189858.804936: bcm2835_sdhost_transfer_pio: write:SDDATA:82a6bbd7
          <idle>-0     [003] d.h3 189858.804937: bcm2835_sdhost_transfer_pio: write:SDDATA:dfb68042
          <idle>-0     [003] d.h3 189858.804938: bcm2835_sdhost_transfer_pio: write:SDDATA:9bda1045
          <idle>-0     [003] d.h3 189858.804939: bcm2835_sdhost_transfer_pio: write:SDDATA:95510dbb
          <idle>-0     [003] d.h3 189858.804940: bcm2835_sdhost_transfer_pio: write:SDDATA:adcb715b
          <idle>-0     [003] d.h3 189858.804941: bcm2835_sdhost_transfer_pio: write:SDDATA:080f8f41
          <idle>-0     [003] d.h3 189858.804943: bcm2835_sdhost_transfer_pio: write:SDDATA:7b676e3c
          <idle>-0     [003] d.h3 189858.804944: bcm2835_sdhost_transfer_pio: write:SDDATA:1dce584d
          <idle>-0     [003] d.h3 189858.804945: bcm2835_sdhost_transfer_pio: write:SDDATA:28abab8b
          <idle>-0     [003] d.h3 189858.804947: bcm2835_sdhost_transfer_pio: write:SDDATA:8a3aa585
          <idle>-0     [003] d.h3 189858.804948: bcm2835_sdhost_transfer_pio: write:SDDATA:18a0d00b
          <idle>-0     [003] d.h3 189858.804952: bcm2835_sdhost_transfer_pio: write:SDDATA:b3e800d4
          <idle>-0     [003] d.h3 189858.804953: bcm2835_sdhost_transfer_pio: write:SDDATA:986d9414
          <idle>-0     [003] d.h3 189858.804954: bcm2835_sdhost_transfer_pio: write:SDDATA:0a45d5a8
          <idle>-0     [003] d.h3 189858.804955: bcm2835_sdhost_transfer_pio: write:SDDATA:2faf14b2
          <idle>-0     [003] d.h3 189858.804957: bcm2835_sdhost_transfer_pio: read:SDEDM:00010803
          <idle>-0     [003] d.h3 189858.804958: bcm2835_sdhost_transfer_pio: write:SDDATA:85a6a78c
          <idle>-0     [003] d.h3 189858.804959: bcm2835_sdhost_transfer_pio: write:SDDATA:fd4c0abe
          <idle>-0     [003] d.h3 189858.804960: bcm2835_sdhost_transfer_pio: write:SDDATA:8058c065
          <idle>-0     [003] d.h3 189858.804961: bcm2835_sdhost_transfer_pio: write:SDDATA:486477fb
          <idle>-0     [003] d.h3 189858.804962: bcm2835_sdhost_transfer_pio: write:SDDATA:be979247
          <idle>-0     [003] d.h3 189858.804963: bcm2835_sdhost_transfer_pio: write:SDDATA:9fc35404
          <idle>-0     [003] d.h3 189858.804964: bcm2835_sdhost_transfer_pio: write:SDDATA:8014ff9e
          <idle>-0     [003] d.h3 189858.804965: bcm2835_sdhost_transfer_pio: write:SDDATA:16ef9bae
          <idle>-0     [003] d.h3 189858.804967: bcm2835_sdhost_transfer_pio: write:SDDATA:795b5022
          <idle>-0     [003] d.h3 189858.804968: bcm2835_sdhost_transfer_pio: write:SDDATA:928d9690
          <idle>-0     [003] d.h3 189858.804969: bcm2835_sdhost_transfer_pio: write:SDDATA:9ae33da9
          <idle>-0     [003] d.h3 189858.804970: bcm2835_sdhost_transfer_pio: write:SDDATA:bb8924ff
          <idle>-0     [003] d.h3 189858.804971: bcm2835_sdhost_transfer_pio: write:SDDATA:63933812
          <idle>-0     [003] d.h3 189858.804972: bcm2835_sdhost_transfer_pio: write:SDDATA:aebb0004
          <idle>-0     [003] d.h3 189858.804973: bcm2835_sdhost_transfer_pio: write:SDDATA:75a6d265
          <idle>-0     [003] d.h3 189858.804974: bcm2835_sdhost_transfer_pio: write:SDDATA:bdb97ad6
          <idle>-0     [003] d.h3 189858.804976: bcm2835_sdhost_transfer_pio: read:SDEDM:00010803
          <idle>-0     [003] d.h3 189858.804977: bcm2835_sdhost_transfer_pio: write:SDDATA:7ece8b15
          <idle>-0     [003] d.h3 189858.804978: bcm2835_sdhost_transfer_pio: write:SDDATA:dd8d7de3
          <idle>-0     [003] d.h3 189858.804979: bcm2835_sdhost_transfer_pio: write:SDDATA:36a186eb
          <idle>-0     [003] d.h3 189858.804980: bcm2835_sdhost_transfer_pio: write:SDDATA:9af3639e
          <idle>-0     [003] d.h3 189858.804981: bcm2835_sdhost_transfer_pio: write:SDDATA:1ac6796f
          <idle>-0     [003] d.h3 189858.804982: bcm2835_sdhost_transfer_pio: write:SDDATA:2b60e473
          <idle>-0     [003] d.h3 189858.804983: bcm2835_sdhost_transfer_pio: write:SDDATA:55cd2877
          <idle>-0     [003] d.h3 189858.804984: bcm2835_sdhost_transfer_pio: write:SDDATA:0eccac71
          <idle>-0     [003] d.h3 189858.804986: bcm2835_sdhost_transfer_pio: write:SDDATA:737dbd70
          <idle>-0     [003] d.h3 189858.804987: bcm2835_sdhost_transfer_pio: write:SDDATA:11749d0b
          <idle>-0     [003] d.h3 189858.804988: bcm2835_sdhost_transfer_pio: write:SDDATA:d348dd7b
          <idle>-0     [003] d.h3 189858.804989: bcm2835_sdhost_transfer_pio: write:SDDATA:34946612
          <idle>-0     [003] d.h3 189858.804990: bcm2835_sdhost_transfer_pio: write:SDDATA:2edb3188
          <idle>-0     [003] d.h3 189858.804991: bcm2835_sdhost_transfer_pio: write:SDDATA:e4d1e8b2
          <idle>-0     [003] d.h3 189858.804992: bcm2835_sdhost_transfer_pio: write:SDDATA:ecc54890
          <idle>-0     [003] d.h3 189858.804994: bcm2835_sdhost_transfer_pio: write:SDDATA:a27b1457
          <idle>-0     [003] d.h2 189858.804995: bcm2835_sdhost_transfer_pio: read:SDHSTS:00000001
          <idle>-0     [003] d.h2 189858.804998: bcm2835_sdhost_irq: read:SDHSTS:00000001
          <idle>-0     [003] d.h2 189858.806712: bcm2835_sdhost_irq: read:SDHSTS:00000200
          <idle>-0     [003] d.h2 189858.806714: bcm2835_sdhost_irq: write:SDHSTS:00000701
          <idle>-0     [003] d.h2 189858.806716: bcm2835_sdhost_finish_data: write:SDHCFG:0000040e
          <idle>-0     [003] d.h2 189858.806719: bcm2835_sdhost_transfer_complete: read:SDEDM:00010801
          <idle>-0     [003] d.h2 189858.806724: bcm2835_sdhost_irq: read:SDHSTS:00000000
          <idle>-0     [003] ..s2 189858.806730: mmc_request_done <-bcm2835_sdhost_tasklet_finish
          <idle>-0     [003] ..s1 189858.806735: mmc_request_done: mmc0: end struct mmc_request[ffffffc036a43540]: cmd_opcode=24 cmd_err=0 cmd_resp=0x900 0x0 0x0 0x0 cmd_retries=0 stop_opcode=0 stop_err=0 stop_resp=0x0 0x0 0x0 0x0 stop_retries=0 sbc_opcode=0 sbc_err=0 sbc_resp=0x0 0x0 0x0 0x0 sbc_retries=0 bytes_xfered=512 data_err=0 tag=0 can_retune=0 doing_retune=0 retune_now=0 need_retune=0 hold_retune=1 retune_period=0
          <idle>-0     [003] ..s2 189858.806737: mmc_wait_data_done <-mmc_request_done
         mmcqd/0-339   [003] ...1 189858.806753: mmc_blk_err_check <-mmc_start_areq
         mmcqd/0-339   [003] ...1 189858.806756: mmc_wait_for_cmd <-__mmc_send_status
         mmcqd/0-339   [003] ...1 189858.806758: mmc_wait_for_req <-mmc_wait_for_cmd
         mmcqd/0-339   [003] ...1 189858.806759: mmc_start_request <-mmc_wait_for_req
         mmcqd/0-339   [003] ...1 189858.806760: mmc_retune_hold <-mmc_start_request
         mmcqd/0-339   [003] ...1 189858.806761: mmc_retune <-__mmc_start_request
         mmcqd/0-339   [003] .... 189858.806763: mmc_request_start: mmc0: start struct mmc_request[ffffff80094fba60]: cmd_opcode=13 cmd_arg=0x59b40000 cmd_flags=0x195 cmd_retries=5 stop_opcode=0 stop_arg=0x0 stop_flags=0x0 stop_retries=0 sbc_opcode=0 sbc_arg=0x0 sbc_flags=0x0 sbc_retires=0 blocks=0 block_size=0 blk_addr=0 data_flags=0x0 tag=0 can_retune=0 doing_retune=0 retune_now=0 need_retune=0 hold_retune=2 retune_period=0
         mmcqd/0-339   [003] d..1 189858.806766: bcm2835_sdhost_request: read:SDEDM:00010801
         mmcqd/0-339   [003] d..1 189858.806768: bcm2835_sdhost_send_command: read:SDCMD:00000098
         mmcqd/0-339   [003] d..1 189858.806770: bcm2835_sdhost_send_command: read:SDHSTS:00000000
         mmcqd/0-339   [003] d..1 189858.806771: bcm2835_sdhost_send_command: write:SDARG:59b40000
         mmcqd/0-339   [003] d..1 189858.806772: bcm2835_sdhost_send_command: write:SDCMD:0000800d
         mmcqd/0-339   [003] d..1 189858.806774: bcm2835_sdhost_finish_command: read:SDCMD:0000800d
         mmcqd/0-339   [003] d..1 189858.806775: bcm2835_sdhost_finish_command: read:SDCMD:0000800d
         mmcqd/0-339   [003] d..1 189858.806777: bcm2835_sdhost_finish_command: read:SDCMD:0000000d
         mmcqd/0-339   [003] d..1 189858.806778: bcm2835_sdhost_finish_command: read:SDRSP0:00000900
         mmcqd/0-339   [003] ...1 189858.806787: mmc_wait_for_req_done <-mmc_wait_for_req
     ksoftirqd/3-25    [003] ..s1 189858.806800: mmc_request_done <-bcm2835_sdhost_tasklet_finish
     ksoftirqd/3-25    [003] ..s. 189858.806802: mmc_request_done: mmc0: end struct mmc_request[ffffff80094fba60]: cmd_opcode=13 cmd_err=0 cmd_resp=0x900 0x0 0x0 0x0 cmd_retries=5 stop_opcode=0 stop_err=0 stop_resp=0x0 0x0 0x0 0x0 stop_retries=0 sbc_opcode=0 sbc_err=0 sbc_resp=0x0 0x0 0x0 0x0 sbc_retries=0 bytes_xfered=0 data_err=0 tag=0 can_retune=0 doing_retune=0 retune_now=0 need_retune=0 hold_retune=2 retune_period=0
     ksoftirqd/3-25    [003] ..s1 189858.806804: mmc_wait_done <-mmc_request_done
         mmcqd/0-339   [000] ...1 189858.806814: mmc_retune_release <-mmc_wait_for_req_done
         mmcqd/0-339   [000] ...1 189858.806817: mmc_retune_release <-mmc_start_areq
         mmcqd/0-339   [000] d..2 189858.806837: mmc_exit_request <-free_request_size
         mmcqd/0-339   [000] ...1 189858.806846: mmc_put_card <-mmc_blk_issue_rq
         mmcqd/0-339   [000] ...1 189858.806848: mmc_release_host <-mmc_put_card
              dd-2154  [001] ...1 189858.806878: mmc_init_request <-alloc_request_size
    kworker/1:1H-103   [001] d..2 189858.806895: mmc_request_fn <-__blk_run_queue
         mmcqd/0-339   [000] d..2 189858.806902: mmc_prep_request <-blk_peek_request
         mmcqd/0-339   [000] d..2 189858.806903: mmc_access_rpmb <-mmc_prep_request
         mmcqd/0-339   [000] ...1 189858.806905: mmc_blk_issue_rq <-mmc_queue_thread
         mmcqd/0-339   [000] ...1 189858.806906: mmc_get_card <-mmc_blk_issue_rq
         mmcqd/0-339   [000] ...1 189858.806910: mmc_blk_issue_rw_rq <-mmc_blk_issue_rq
         mmcqd/0-339   [000] ...1 189858.806911: mmc_blk_rw_rq_prep <-mmc_blk_issue_rw_rq
         mmcqd/0-339   [000] ...1 189858.806913: mmc_set_data_timeout <-mmc_blk_rw_rq_prep
         mmcqd/0-339   [000] ...1 189858.806914: mmc_queue_map_sg <-mmc_blk_rw_rq_prep
         mmcqd/0-339   [000] ...1 189858.806917: mmc_start_areq <-mmc_blk_issue_rw_rq
         mmcqd/0-339   [000] ...1 189858.806918: mmc_start_request <-mmc_start_areq
         mmcqd/0-339   [000] ...1 189858.806919: mmc_retune_hold <-mmc_start_request
         mmcqd/0-339   [000] ...1 189858.806921: mmc_retune <-__mmc_start_request
         mmcqd/0-339   [000] .... 189858.806923: mmc_request_start: mmc0: start struct mmc_request[ffffffc036a40140]: cmd_opcode=24 cmd_arg=0x801 cmd_flags=0xb5 cmd_retries=0 stop_opcode=0 stop_arg=0x0 stop_flags=0x0 stop_retries=0 sbc_opcode=0 sbc_arg=0x0 sbc_flags=0x0 sbc_retires=0 blocks=1 block_size=512 blk_addr=0 data_flags=0x100 tag=0 can_retune=0 doing_retune=0 retune_now=0 need_retune=0 hold_retune=1 retune_period=0
         mmcqd/0-339   [000] d..1 189858.806926: bcm2835_sdhost_request: read:SDEDM:00010801
         mmcqd/0-339   [000] d..1 189858.806928: bcm2835_sdhost_send_command: read:SDCMD:0000000d
         mmcqd/0-339   [000] d..1 189858.806930: bcm2835_sdhost_send_command: read:SDHSTS:00000000
         mmcqd/0-339   [000] d..1 189858.806932: bcm2835_sdhost_send_command: write:SDHCFG:0000041e
         mmcqd/0-339   [000] d..1 189858.806933: bcm2835_sdhost_send_command: write:SDHBCT:00000200
         mmcqd/0-339   [000] d..1 189858.806934: bcm2835_sdhost_send_command: write:SDHBLC:00000001
         mmcqd/0-339   [000] d..1 189858.806935: bcm2835_sdhost_send_command: write:SDARG:00000801
         mmcqd/0-339   [000] d..1 189858.806937: bcm2835_sdhost_send_command: write:SDCMD:00008098
         mmcqd/0-339   [000] d..1 189858.806938: bcm2835_sdhost_finish_command: read:SDCMD:00008098
         mmcqd/0-339   [000] d..1 189858.806939: bcm2835_sdhost_finish_command: read:SDCMD:00008098
         mmcqd/0-339   [000] d..1 189858.806941: bcm2835_sdhost_finish_command: read:SDCMD:00000098
         mmcqd/0-339   [000] d..1 189858.806942: bcm2835_sdhost_finish_command: read:SDRSP0:00000900
         mmcqd/0-339   [000] ...1 189858.806945: mmc_blk_issue_rq <-mmc_queue_thread
          <idle>-0     [002] d.h2 189858.806945: bcm2835_sdhost_irq: read:SDHSTS:00000001
         mmcqd/0-339   [000] ...1 189858.806946: mmc_blk_issue_rw_rq <-mmc_blk_issue_rq
         mmcqd/0-339   [000] ...1 189858.806947: mmc_start_areq <-mmc_blk_issue_rw_rq
          <idle>-0     [002] d.h2 189858.806947: bcm2835_sdhost_irq: write:SDHSTS:00000701
          <idle>-0     [002] d.h2 189858.806949: bcm2835_sdhost_irq: write:SDHCFG:0000050e
          <idle>-0     [002] d.h3 189858.806951: bcm2835_sdhost_transfer_pio: read:SDEDM:0001080a
          <idle>-0     [002] d.h3 189858.806952: bcm2835_sdhost_transfer_pio: write:SDDATA:c9f4b45f
          <idle>-0     [002] d.h3 189858.806953: bcm2835_sdhost_transfer_pio: write:SDDATA:b858caf3
          <idle>-0     [002] d.h3 189858.806954: bcm2835_sdhost_transfer_pio: write:SDDATA:ea17124d
