# tracer: function
#
#                              _-----=> irqs-off
#                             / _----=> need-resched
#                            | / _---=> hardirq/softirq
#                            || / _--=> preempt-depth
#                            ||| /     delay
#           TASK-PID   CPU#  ||||    TIMESTAMP  FUNCTION
#              | |       |   ||||       |         |
             tee-3769  [000] .... 259069.330004: tracing_mark_write: start iozone:-I -O -i 0 -s 64 -r 4 -f /sdcard/tmp
          iozone-3770  [001] d.h3 259069.623178: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
          iozone-3770  [001] d.h3 259069.623179: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
          iozone-3770  [001] d.h3 259069.623180: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
          iozone-3770  [001] d.h3 259069.623181: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
          iozone-3770  [001] d.h3 259069.623182: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
          iozone-3770  [001] d.h3 259069.623184: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
          iozone-3770  [001] d.h3 259069.623185: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
          iozone-3770  [001] d.h3 259069.623186: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
          iozone-3770  [001] d.h3 259069.623187: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
          iozone-3770  [001] d.h3 259069.623188: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
          iozone-3770  [001] d.h3 259069.623189: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
          iozone-3770  [001] d.h3 259069.623190: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
          iozone-3770  [001] d.h3 259069.623191: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
          iozone-3770  [001] d.h3 259069.623192: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
          iozone-3770  [001] d.h3 259069.623194: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
          iozone-3770  [001] d.h3 259069.623195: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
          iozone-3770  [001] d.h3 259069.623196: bcm2835_sdhost_transfer_pio: read:SDEDM:00010803
          iozone-3770  [001] d.h3 259069.623197: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
          iozone-3770  [001] d.h3 259069.623199: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
          iozone-3770  [001] d.h3 259069.623200: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
          iozone-3770  [001] d.h3 259069.623201: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
          iozone-3770  [001] d.h3 259069.623202: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
          iozone-3770  [001] d.h3 259069.623204: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
          iozone-3770  [001] d.h3 259069.623205: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
          iozone-3770  [001] d.h3 259069.623206: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
          iozone-3770  [001] d.h3 259069.623207: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
          iozone-3770  [001] d.h3 259069.623209: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
          iozone-3770  [001] d.h3 259069.623210: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
          iozone-3770  [001] d.h3 259069.623212: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
          iozone-3770  [001] d.h3 259069.623213: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
          iozone-3770  [001] d.h3 259069.623214: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
          iozone-3770  [001] d.h3 259069.623215: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
          iozone-3770  [001] d.h3 259069.623216: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
          iozone-3770  [001] d.h3 259069.623218: bcm2835_sdhost_transfer_pio: read:SDEDM:00010803
          iozone-3770  [001] d.h3 259069.623220: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
          iozone-3770  [001] d.h3 259069.623221: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
          iozone-3770  [001] d.h3 259069.623222: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
          iozone-3770  [001] d.h3 259069.623223: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
         mmcqd/0-339   [000] d..2 259069.623223: mmc_prep_request <-blk_peek_request
          iozone-3770  [001] d.h3 259069.623224: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
         mmcqd/0-339   [000] d..2 259069.623224: mmc_access_rpmb <-mmc_prep_request
          iozone-3770  [001] d.h3 259069.623225: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
         mmcqd/0-339   [000] ...1 259069.623226: mmc_blk_issue_rq <-mmc_queue_thread
          iozone-3770  [001] d.h3 259069.623226: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
         mmcqd/0-339   [000] ...1 259069.623227: mmc_blk_issue_rw_rq <-mmc_blk_issue_rq
          iozone-3770  [001] d.h3 259069.623227: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
         mmcqd/0-339   [000] ...1 259069.623228: mmc_blk_rw_rq_prep <-mmc_blk_issue_rw_rq
          iozone-3770  [001] d.h3 259069.623229: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
         mmcqd/0-339   [000] ...1 259069.623229: mmc_set_data_timeout <-mmc_blk_rw_rq_prep
          iozone-3770  [001] d.h3 259069.623230: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
         mmcqd/0-339   [000] ...1 259069.623230: mmc_queue_map_sg <-mmc_blk_rw_rq_prep
          iozone-3770  [001] d.h3 259069.623231: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
          iozone-3770  [001] d.h3 259069.623232: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
         mmcqd/0-339   [000] ...1 259069.623232: mmc_start_areq <-mmc_blk_issue_rw_rq
          iozone-3770  [001] d.h3 259069.623233: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
          iozone-3770  [001] d.h3 259069.623234: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
          iozone-3770  [001] d.h3 259069.623235: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
          iozone-3770  [001] d.h3 259069.623236: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
          iozone-3770  [001] d.h3 259069.623237: bcm2835_sdhost_transfer_pio: read:SDEDM:00010803
          iozone-3770  [001] d.h3 259069.623239: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
          iozone-3770  [001] d.h3 259069.623240: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
          iozone-3770  [001] d.h3 259069.623241: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
          iozone-3770  [001] d.h3 259069.623242: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
          iozone-3770  [001] d.h3 259069.623243: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
          iozone-3770  [001] d.h3 259069.623244: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
          iozone-3770  [001] d.h3 259069.623245: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
          iozone-3770  [001] d.h3 259069.623246: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
          iozone-3770  [001] d.h3 259069.623248: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
          iozone-3770  [001] d.h3 259069.623249: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
          iozone-3770  [001] d.h3 259069.623250: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
          iozone-3770  [001] d.h3 259069.623251: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
          iozone-3770  [001] d.h3 259069.623252: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
          iozone-3770  [001] d.h3 259069.623253: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
          iozone-3770  [001] d.h3 259069.623254: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
          iozone-3770  [001] d.h3 259069.623255: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
          iozone-3770  [001] d.h3 259069.623256: bcm2835_sdhost_transfer_pio: read:SDEDM:00010803
          iozone-3770  [001] d.h3 259069.623258: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
          iozone-3770  [001] d.h3 259069.623259: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
          iozone-3770  [001] d.h3 259069.623260: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
          iozone-3770  [001] d.h3 259069.623261: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
          iozone-3770  [001] d.h3 259069.623262: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
          iozone-3770  [001] d.h3 259069.623263: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
          iozone-3770  [001] d.h3 259069.623264: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
          iozone-3770  [001] d.h3 259069.623265: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
          iozone-3770  [001] d.h3 259069.623267: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
          iozone-3770  [001] d.h3 259069.623268: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
          iozone-3770  [001] d.h3 259069.623269: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
          iozone-3770  [001] d.h3 259069.623270: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
          iozone-3770  [001] d.h3 259069.623271: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
          iozone-3770  [001] d.h3 259069.623273: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
          iozone-3770  [001] d.h3 259069.623274: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
          iozone-3770  [001] d.h3 259069.623276: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
          iozone-3770  [001] d.h3 259069.623277: bcm2835_sdhost_transfer_pio: read:SDEDM:00010803
          iozone-3770  [001] d.h3 259069.623278: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
          iozone-3770  [001] d.h3 259069.623280: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
          iozone-3770  [001] d.h3 259069.623281: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
          iozone-3770  [001] d.h3 259069.623282: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
          iozone-3770  [001] d.h3 259069.623283: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
          iozone-3770  [001] d.h3 259069.623284: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
          iozone-3770  [001] d.h3 259069.623285: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
          iozone-3770  [001] d.h3 259069.623286: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
          iozone-3770  [001] d.h3 259069.623287: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
          iozone-3770  [001] d.h3 259069.623289: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
          iozone-3770  [001] d.h3 259069.623290: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
          iozone-3770  [001] d.h3 259069.623291: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
          iozone-3770  [001] d.h3 259069.623294: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
          iozone-3770  [001] d.h3 259069.623295: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
          iozone-3770  [001] d.h3 259069.623296: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
          iozone-3770  [001] d.h3 259069.623297: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
          iozone-3770  [001] d.h3 259069.623298: bcm2835_sdhost_transfer_pio: read:SDEDM:00010803
          iozone-3770  [001] d.h3 259069.623300: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
          iozone-3770  [001] d.h3 259069.623301: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
          iozone-3770  [001] d.h3 259069.623302: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
          iozone-3770  [001] d.h3 259069.623303: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
          iozone-3770  [001] d.h3 259069.623304: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
          iozone-3770  [001] d.h3 259069.623305: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
          iozone-3770  [001] d.h3 259069.623306: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
          iozone-3770  [001] d.h3 259069.623307: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
          iozone-3770  [001] d.h3 259069.623309: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
          iozone-3770  [001] d.h3 259069.623310: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
          iozone-3770  [001] d.h3 259069.623311: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
          iozone-3770  [001] d.h3 259069.623312: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
          iozone-3770  [001] d.h3 259069.623313: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
          iozone-3770  [001] d.h3 259069.623314: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
          iozone-3770  [001] d.h3 259069.623315: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
          iozone-3770  [001] d.h3 259069.623316: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
          iozone-3770  [001] d.h3 259069.623318: bcm2835_sdhost_transfer_pio: read:SDEDM:00010803
          iozone-3770  [001] d.h3 259069.623319: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
          iozone-3770  [001] d.h3 259069.623320: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
          iozone-3770  [001] d.h3 259069.623321: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
          iozone-3770  [001] d.h3 259069.623322: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
          iozone-3770  [001] d.h3 259069.623323: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
          iozone-3770  [001] d.h3 259069.623324: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
          iozone-3770  [001] d.h3 259069.623325: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
          iozone-3770  [001] d.h3 259069.623326: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
          iozone-3770  [001] d.h3 259069.623328: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
          iozone-3770  [001] d.h3 259069.623329: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
          iozone-3770  [001] d.h3 259069.623330: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
          iozone-3770  [001] d.h3 259069.623331: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
          iozone-3770  [001] d.h3 259069.623332: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
          iozone-3770  [001] d.h3 259069.623334: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
          iozone-3770  [001] d.h3 259069.623335: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
          iozone-3770  [001] d.h3 259069.623336: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
          iozone-3770  [001] d.h2 259069.623338: bcm2835_sdhost_transfer_pio: read:SDHSTS:00000001
          iozone-3770  [001] d.h2 259069.623340: bcm2835_sdhost_irq: read:SDHSTS:00000001
          <idle>-0     [002] d.h2 259069.625135: bcm2835_sdhost_irq: read:SDHSTS:00000200
          <idle>-0     [002] d.h2 259069.625138: bcm2835_sdhost_irq: write:SDHSTS:00000701
          <idle>-0     [002] d.h2 259069.625140: bcm2835_sdhost_finish_data: write:SDHCFG:0000040e
          <idle>-0     [002] d.h2 259069.625143: bcm2835_sdhost_transfer_complete: read:SDEDM:00010801
          <idle>-0     [002] d.h2 259069.625145: bcm2835_sdhost_irq: read:SDHSTS:00000000
          <idle>-0     [002] ..s2 259069.625150: mmc_request_done <-bcm2835_sdhost_tasklet_finish
          <idle>-0     [002] ..s1 259069.625154: mmc_request_done: mmc0: end struct mmc_request[ffffffc030315d40]: cmd_opcode=24 cmd_err=0 cmd_resp=0x900 0x0 0x0 0x0 cmd_retries=0 stop_opcode=0 stop_err=0 stop_resp=0x0 0x0 0x0 0x0 stop_retries=0 sbc_opcode=0 sbc_err=0 sbc_resp=0x0 0x0 0x0 0x0 sbc_retries=0 bytes_xfered=512 data_err=0 tag=0 can_retune=0 doing_retune=0 retune_now=0 need_retune=0 hold_retune=1 retune_period=0
          <idle>-0     [002] ..s2 259069.625157: mmc_wait_data_done <-mmc_request_done
         mmcqd/0-339   [002] ...1 259069.625171: mmc_blk_err_check <-mmc_start_areq
         mmcqd/0-339   [002] ...1 259069.625176: mmc_wait_for_cmd <-__mmc_send_status
         mmcqd/0-339   [002] ...1 259069.625179: mmc_wait_for_req <-mmc_wait_for_cmd
         mmcqd/0-339   [002] ...1 259069.625180: mmc_start_request <-mmc_wait_for_req
         mmcqd/0-339   [002] ...1 259069.625181: mmc_retune_hold <-mmc_start_request
         mmcqd/0-339   [002] ...1 259069.625183: mmc_retune <-__mmc_start_request
         mmcqd/0-339   [002] .... 259069.625185: mmc_request_start: mmc0: start struct mmc_request[ffffff80094fba60]: cmd_opcode=13 cmd_arg=0x59b40000 cmd_flags=0x195 cmd_retries=5 stop_opcode=0 stop_arg=0x0 stop_flags=0x0 stop_retries=0 sbc_opcode=0 sbc_arg=0x0 sbc_flags=0x0 sbc_retires=0 blocks=0 block_size=0 blk_addr=0 data_flags=0x0 tag=0 can_retune=0 doing_retune=0 retune_now=0 need_retune=0 hold_retune=2 retune_period=0
         mmcqd/0-339   [002] d..1 259069.625187: bcm2835_sdhost_request: read:SDEDM:00010801
         mmcqd/0-339   [002] d..1 259069.625189: bcm2835_sdhost_send_command: read:SDCMD:00000098
         mmcqd/0-339   [002] d..1 259069.625192: bcm2835_sdhost_send_command: read:SDHSTS:00000000
         mmcqd/0-339   [002] d..1 259069.625193: bcm2835_sdhost_send_command: write:SDARG:59b40000
         mmcqd/0-339   [002] d..1 259069.625194: bcm2835_sdhost_send_command: write:SDCMD:0000800d
         mmcqd/0-339   [002] d..1 259069.625196: bcm2835_sdhost_finish_command: read:SDCMD:0000800d
         mmcqd/0-339   [002] d..1 259069.625197: bcm2835_sdhost_finish_command: read:SDCMD:0000800d
         mmcqd/0-339   [002] d..1 259069.625199: bcm2835_sdhost_finish_command: read:SDCMD:0000000d
         mmcqd/0-339   [002] d..1 259069.625200: bcm2835_sdhost_finish_command: read:SDRSP0:00000900
         mmcqd/0-339   [002] ...1 259069.625207: mmc_wait_for_req_done <-mmc_wait_for_req
     ksoftirqd/2-20    [002] ..s1 259069.625216: mmc_request_done <-bcm2835_sdhost_tasklet_finish
     ksoftirqd/2-20    [002] ..s. 259069.625218: mmc_request_done: mmc0: end struct mmc_request[ffffff80094fba60]: cmd_opcode=13 cmd_err=0 cmd_resp=0x900 0x0 0x0 0x0 cmd_retries=5 stop_opcode=0 stop_err=0 stop_resp=0x0 0x0 0x0 0x0 stop_retries=0 sbc_opcode=0 sbc_err=0 sbc_resp=0x0 0x0 0x0 0x0 sbc_retries=0 bytes_xfered=0 data_err=0 tag=0 can_retune=0 doing_retune=0 retune_now=0 need_retune=0 hold_retune=2 retune_period=0
     ksoftirqd/2-20    [002] ..s1 259069.625220: mmc_wait_done <-mmc_request_done
         mmcqd/0-339   [003] ...1 259069.625232: mmc_retune_release <-mmc_wait_for_req_done
         mmcqd/0-339   [003] ...1 259069.625234: mmc_retune_release <-mmc_start_areq
         mmcqd/0-339   [003] ...1 259069.625236: mmc_start_request <-mmc_start_areq
         mmcqd/0-339   [003] ...1 259069.625237: mmc_retune_hold <-mmc_start_request
         mmcqd/0-339   [003] ...1 259069.625240: mmc_retune <-__mmc_start_request
         mmcqd/0-339   [003] .... 259069.625242: mmc_request_start: mmc0: start struct mmc_request[ffffffc030315540]: cmd_opcode=24 cmd_arg=0x8c1 cmd_flags=0xb5 cmd_retries=0 stop_opcode=0 stop_arg=0x0 stop_flags=0x0 stop_retries=0 sbc_opcode=0 sbc_arg=0x0 sbc_flags=0x0 sbc_retires=0 blocks=1 block_size=512 blk_addr=0 data_flags=0x100 tag=0 can_retune=0 doing_retune=0 retune_now=0 need_retune=0 hold_retune=1 retune_period=0
         mmcqd/0-339   [003] d..1 259069.625246: bcm2835_sdhost_request: read:SDEDM:00010801
         mmcqd/0-339   [003] d..1 259069.625248: bcm2835_sdhost_send_command: read:SDCMD:0000000d
         mmcqd/0-339   [003] d..1 259069.625250: bcm2835_sdhost_send_command: read:SDHSTS:00000000
         mmcqd/0-339   [003] d..1 259069.625251: bcm2835_sdhost_send_command: write:SDHCFG:0000041e
         mmcqd/0-339   [003] d..1 259069.625253: bcm2835_sdhost_send_command: write:SDHBCT:00000200
         mmcqd/0-339   [003] d..1 259069.625254: bcm2835_sdhost_send_command: write:SDHBLC:00000001
         mmcqd/0-339   [003] d..1 259069.625255: bcm2835_sdhost_send_command: write:SDARG:000008c1
         mmcqd/0-339   [003] d..1 259069.625256: bcm2835_sdhost_send_command: write:SDCMD:00008098
         mmcqd/0-339   [003] d..1 259069.625258: bcm2835_sdhost_finish_command: read:SDCMD:00008098
         mmcqd/0-339   [003] d..1 259069.625259: bcm2835_sdhost_finish_command: read:SDCMD:00008098
         mmcqd/0-339   [003] d..1 259069.625260: bcm2835_sdhost_finish_command: read:SDCMD:00000098
         mmcqd/0-339   [003] d..1 259069.625262: bcm2835_sdhost_finish_command: read:SDRSP0:00000900
          <idle>-0     [000] d.h2 259069.625268: bcm2835_sdhost_irq: read:SDHSTS:00000001
          <idle>-0     [000] d.h2 259069.625270: bcm2835_sdhost_irq: write:SDHSTS:00000701
          <idle>-0     [000] d.h2 259069.625271: bcm2835_sdhost_irq: write:SDHCFG:0000050e
          <idle>-0     [000] d.h3 259069.625274: bcm2835_sdhost_transfer_pio: read:SDEDM:0001080a
          <idle>-0     [000] d.h3 259069.625275: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
          <idle>-0     [000] d.h3 259069.625277: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
          <idle>-0     [000] d.h3 259069.625278: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
          <idle>-0     [000] d.h3 259069.625279: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
          <idle>-0     [000] d.h3 259069.625280: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
          <idle>-0     [000] d.h3 259069.625281: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
          <idle>-0     [000] d.h3 259069.625282: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
          <idle>-0     [000] d.h3 259069.625283: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
          <idle>-0     [000] d.h3 259069.625285: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
          <idle>-0     [000] d.h3 259069.625286: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
          <idle>-0     [000] d.h3 259069.625287: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
          <idle>-0     [000] d.h3 259069.625288: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
          <idle>-0     [000] d.h3 259069.625289: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
          <idle>-0     [000] d.h3 259069.625290: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
          <idle>-0     [000] d.h3 259069.625291: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
          <idle>-0     [000] d.h3 259069.625292: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
          <idle>-0     [000] d.h3 259069.625294: bcm2835_sdhost_transfer_pio: read:SDEDM:00010803
          <idle>-0     [000] d.h3 259069.625296: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
          <idle>-0     [000] d.h3 259069.625297: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
          <idle>-0     [000] d.h3 259069.625298: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
