# tracer: function
#
#                              _-----=> irqs-off
#                             / _----=> need-resched
#                            | / _---=> hardirq/softirq
#                            || / _--=> preempt-depth
#                            ||| /     delay
#           TASK-PID   CPU#  ||||    TIMESTAMP  FUNCTION
#              | |       |   ||||       |         |
             tee-3802  [003] .... 259071.626064: tracing_mark_write: start iozone:-I -O -i 0 -s 64 -r 4 -f /sdcard/tmp
          <idle>-0     [002] d.h2 259071.922297: bcm2835_sdhost_irq: read:SDHSTS:00000400
          <idle>-0     [002] d.h2 259071.922300: bcm2835_sdhost_irq: write:SDHSTS:00000701
          <idle>-0     [002] d.h2 259071.922303: bcm2835_sdhost_finish_command: read:SDCMD:0000080c
          <idle>-0     [002] d.h2 259071.922305: bcm2835_sdhost_finish_command: read:SDRSP0:00000c00
          <idle>-0     [002] d.h2 259071.922307: bcm2835_sdhost_irq: read:SDHSTS:00000000
          <idle>-0     [002] ..s2 259071.922312: mmc_request_done <-bcm2835_sdhost_tasklet_finish
          <idle>-0     [002] ..s1 259071.922317: mmc_request_done: mmc0: end struct mmc_request[ffffffc036b4b540]: cmd_opcode=25 cmd_err=0 cmd_resp=0x900 0x0 0x0 0x0 cmd_retries=0 stop_opcode=12 stop_err=0 stop_resp=0xc00 0x0 0x0 0x0 stop_retries=0 sbc_opcode=23 sbc_err=0 sbc_resp=0x0 0x0 0x0 0x0 sbc_retries=0 bytes_xfered=1024 data_err=0 tag=0 can_retune=0 doing_retune=0 retune_now=0 need_retune=0 hold_retune=1 retune_period=0
          <idle>-0     [002] ..s2 259071.922321: mmc_wait_data_done <-mmc_request_done
         mmcqd/0-339   [002] ...1 259071.922337: mmc_blk_err_check <-mmc_start_areq
         mmcqd/0-339   [002] ...1 259071.922341: mmc_wait_for_cmd <-__mmc_send_status
         mmcqd/0-339   [002] ...1 259071.922342: mmc_wait_for_req <-mmc_wait_for_cmd
         mmcqd/0-339   [002] ...1 259071.922343: mmc_start_request <-mmc_wait_for_req
         mmcqd/0-339   [002] ...1 259071.922344: mmc_retune_hold <-mmc_start_request
         mmcqd/0-339   [002] ...1 259071.922346: mmc_retune <-__mmc_start_request
         mmcqd/0-339   [002] .... 259071.922348: mmc_request_start: mmc0: start struct mmc_request[ffffff80094fba60]: cmd_opcode=13 cmd_arg=0x59b40000 cmd_flags=0x195 cmd_retries=5 stop_opcode=0 stop_arg=0x0 stop_flags=0x0 stop_retries=0 sbc_opcode=0 sbc_arg=0x0 sbc_flags=0x0 sbc_retires=0 blocks=0 block_size=0 blk_addr=0 data_flags=0x0 tag=0 can_retune=0 doing_retune=0 retune_now=0 need_retune=0 hold_retune=2 retune_period=0
         mmcqd/0-339   [002] d..1 259071.922350: bcm2835_sdhost_request: read:SDEDM:00010801
         mmcqd/0-339   [002] d..1 259071.922352: bcm2835_sdhost_send_command: read:SDCMD:0000080c
         mmcqd/0-339   [002] d..1 259071.922354: bcm2835_sdhost_send_command: read:SDHSTS:00000000
         mmcqd/0-339   [002] d..1 259071.922356: bcm2835_sdhost_send_command: write:SDARG:59b40000
         mmcqd/0-339   [002] d..1 259071.922357: bcm2835_sdhost_send_command: write:SDCMD:0000800d
         mmcqd/0-339   [002] d..1 259071.922358: bcm2835_sdhost_finish_command: read:SDCMD:0000800d
         mmcqd/0-339   [002] d..1 259071.922359: bcm2835_sdhost_finish_command: read:SDCMD:0000800d
         mmcqd/0-339   [002] d..1 259071.922361: bcm2835_sdhost_finish_command: read:SDCMD:0000000d
         mmcqd/0-339   [002] d..1 259071.922362: bcm2835_sdhost_finish_command: read:SDRSP0:00000900
         mmcqd/0-339   [002] ...1 259071.922370: mmc_wait_for_req_done <-mmc_wait_for_req
     ksoftirqd/2-20    [002] ..s1 259071.922381: mmc_request_done <-bcm2835_sdhost_tasklet_finish
     ksoftirqd/2-20    [002] ..s. 259071.922383: mmc_request_done: mmc0: end struct mmc_request[ffffff80094fba60]: cmd_opcode=13 cmd_err=0 cmd_resp=0x900 0x0 0x0 0x0 cmd_retries=5 stop_opcode=0 stop_err=0 stop_resp=0x0 0x0 0x0 0x0 stop_retries=0 sbc_opcode=0 sbc_err=0 sbc_resp=0x0 0x0 0x0 0x0 sbc_retries=0 bytes_xfered=0 data_err=0 tag=0 can_retune=0 doing_retune=0 retune_now=0 need_retune=0 hold_retune=2 retune_period=0
     ksoftirqd/2-20    [002] ..s1 259071.922385: mmc_wait_done <-mmc_request_done
         mmcqd/0-339   [003] ...1 259071.922400: mmc_retune_release <-mmc_wait_for_req_done
         mmcqd/0-339   [003] ...1 259071.922402: mmc_retune_release <-mmc_start_areq
         mmcqd/0-339   [003] ...1 259071.922403: mmc_start_request <-mmc_start_areq
         mmcqd/0-339   [003] ...1 259071.922404: mmc_retune_hold <-mmc_start_request
         mmcqd/0-339   [003] ...1 259071.922406: mmc_retune <-__mmc_start_request
         mmcqd/0-339   [003] .... 259071.922407: mmc_request_start: mmc0: start struct mmc_request[ffffffc036b4ad40]: cmd_opcode=25 cmd_arg=0x8c1 cmd_flags=0xb5 cmd_retries=0 stop_opcode=12 stop_arg=0x0 stop_flags=0x49d stop_retries=0 sbc_opcode=23 sbc_arg=0x2 sbc_flags=0x15 sbc_retires=0 blocks=2 block_size=512 blk_addr=0 data_flags=0x100 tag=0 can_retune=0 doing_retune=0 retune_now=0 need_retune=0 hold_retune=1 retune_period=0
         mmcqd/0-339   [003] d..1 259071.922415: bcm2835_sdhost_request: read:SDEDM:00010801
         mmcqd/0-339   [003] d..1 259071.922417: bcm2835_sdhost_send_command: read:SDCMD:0000000d
         mmcqd/0-339   [003] d..1 259071.922419: bcm2835_sdhost_send_command: read:SDHSTS:00000000
         mmcqd/0-339   [003] d..1 259071.922421: bcm2835_sdhost_send_command: write:SDHCFG:0000040e
         mmcqd/0-339   [003] d..1 259071.922422: bcm2835_sdhost_send_command: write:SDHBCT:00000200
         mmcqd/0-339   [003] d..1 259071.922423: bcm2835_sdhost_send_command: write:SDHBLC:00000002
         mmcqd/0-339   [003] d..1 259071.922424: bcm2835_sdhost_send_command: write:SDARG:000008c1
         mmcqd/0-339   [003] d..1 259071.922426: bcm2835_sdhost_send_command: write:SDCMD:00008099
         mmcqd/0-339   [003] d..1 259071.922428: bcm2835_sdhost_finish_command: read:SDCMD:00008099
         mmcqd/0-339   [003] d..1 259071.922429: bcm2835_sdhost_finish_command: read:SDCMD:00008099
         mmcqd/0-339   [003] d..1 259071.922430: bcm2835_sdhost_finish_command: read:SDCMD:00000099
         mmcqd/0-339   [003] d..1 259071.922431: bcm2835_sdhost_finish_command: read:SDRSP0:00000900
         mmcqd/0-339   [003] d..2 259071.922471: mmc_exit_request <-free_request_size
         mmcqd/0-339   [003] d..2 259071.922477: mmc_prep_request <-blk_peek_request
         mmcqd/0-339   [003] d..2 259071.922478: mmc_access_rpmb <-mmc_prep_request
         mmcqd/0-339   [003] ...1 259071.922479: mmc_blk_issue_rq <-mmc_queue_thread
         mmcqd/0-339   [003] ...1 259071.922480: mmc_blk_issue_rw_rq <-mmc_blk_issue_rq
         mmcqd/0-339   [003] ...1 259071.922481: mmc_blk_rw_rq_prep <-mmc_blk_issue_rw_rq
         mmcqd/0-339   [003] ...1 259071.922482: mmc_set_data_timeout <-mmc_blk_rw_rq_prep
         mmcqd/0-339   [003] ...1 259071.922483: mmc_queue_map_sg <-mmc_blk_rw_rq_prep
         mmcqd/0-339   [003] ...1 259071.922485: mmc_start_areq <-mmc_blk_issue_rw_rq
          <idle>-0     [002] d.s2 259071.922698: bcm2835_sdhost_dma_complete: read:SDHSTS:00000000
          <idle>-0     [002] d.s2 259071.922700: bcm2835_sdhost_dma_complete: read:SDCMD:00000099
          <idle>-0     [002] d.s2 259071.922701: bcm2835_sdhost_dma_complete: read:SDEDM:00010801
          <idle>-0     [002] d.s2 259071.922703: bcm2835_sdhost_finish_data: write:SDHCFG:0000040e
          <idle>-0     [002] d.s2 259071.922705: bcm2835_sdhost_send_command: read:SDCMD:00000099
          <idle>-0     [002] d.s2 259071.922707: bcm2835_sdhost_send_command: read:SDHSTS:00000000
          <idle>-0     [002] d.s2 259071.922709: bcm2835_sdhost_send_command: write:SDARG:00000000
          <idle>-0     [002] d.s2 259071.922711: bcm2835_sdhost_send_command: write:SDCMD:0000880c
          <idle>-0     [000] d.h2 259071.924347: bcm2835_sdhost_irq: read:SDHSTS:00000400
          <idle>-0     [000] d.h2 259071.924349: bcm2835_sdhost_irq: write:SDHSTS:00000701
          <idle>-0     [000] d.h2 259071.924351: bcm2835_sdhost_finish_command: read:SDCMD:0000080c
          <idle>-0     [000] d.h2 259071.924352: bcm2835_sdhost_finish_command: read:SDRSP0:00000c00
          <idle>-0     [000] d.h2 259071.924354: bcm2835_sdhost_irq: read:SDHSTS:00000000
          <idle>-0     [000] ..s2 259071.924358: mmc_request_done <-bcm2835_sdhost_tasklet_finish
          <idle>-0     [000] ..s1 259071.924361: mmc_request_done: mmc0: end struct mmc_request[ffffffc036b4ad40]: cmd_opcode=25 cmd_err=0 cmd_resp=0x900 0x0 0x0 0x0 cmd_retries=0 stop_opcode=12 stop_err=0 stop_resp=0xc00 0x0 0x0 0x0 stop_retries=0 sbc_opcode=23 sbc_err=0 sbc_resp=0x0 0x0 0x0 0x0 sbc_retries=0 bytes_xfered=1024 data_err=0 tag=0 can_retune=0 doing_retune=0 retune_now=0 need_retune=0 hold_retune=1 retune_period=0
          <idle>-0     [000] ..s2 259071.924363: mmc_wait_data_done <-mmc_request_done
         mmcqd/0-339   [003] ...1 259071.924373: mmc_blk_err_check <-mmc_start_areq
         mmcqd/0-339   [003] ...1 259071.924374: mmc_wait_for_cmd <-__mmc_send_status
         mmcqd/0-339   [003] ...1 259071.924376: mmc_wait_for_req <-mmc_wait_for_cmd
         mmcqd/0-339   [003] ...1 259071.924376: mmc_start_request <-mmc_wait_for_req
         mmcqd/0-339   [003] ...1 259071.924377: mmc_retune_hold <-mmc_start_request
         mmcqd/0-339   [003] ...1 259071.924379: mmc_retune <-__mmc_start_request
         mmcqd/0-339   [003] .... 259071.924380: mmc_request_start: mmc0: start struct mmc_request[ffffff80094fba60]: cmd_opcode=13 cmd_arg=0x59b40000 cmd_flags=0x195 cmd_retries=5 stop_opcode=0 stop_arg=0x0 stop_flags=0x0 stop_retries=0 sbc_opcode=0 sbc_arg=0x0 sbc_flags=0x0 sbc_retires=0 blocks=0 block_size=0 blk_addr=0 data_flags=0x0 tag=0 can_retune=0 doing_retune=0 retune_now=0 need_retune=0 hold_retune=2 retune_period=0
         mmcqd/0-339   [003] d..1 259071.924383: bcm2835_sdhost_request: read:SDEDM:00010801
         mmcqd/0-339   [003] d..1 259071.924385: bcm2835_sdhost_send_command: read:SDCMD:0000080c
         mmcqd/0-339   [003] d..1 259071.924387: bcm2835_sdhost_send_command: read:SDHSTS:00000000
         mmcqd/0-339   [003] d..1 259071.924388: bcm2835_sdhost_send_command: write:SDARG:59b40000
         mmcqd/0-339   [003] d..1 259071.924389: bcm2835_sdhost_send_command: write:SDCMD:0000800d
         mmcqd/0-339   [003] d..1 259071.924391: bcm2835_sdhost_finish_command: read:SDCMD:0000800d
         mmcqd/0-339   [003] d..1 259071.924392: bcm2835_sdhost_finish_command: read:SDCMD:0000800d
         mmcqd/0-339   [003] d..1 259071.924393: bcm2835_sdhost_finish_command: read:SDCMD:0000000d
         mmcqd/0-339   [003] d..1 259071.924394: bcm2835_sdhost_finish_command: read:SDRSP0:00000900
         mmcqd/0-339   [003] ...1 259071.924400: mmc_wait_for_req_done <-mmc_wait_for_req
     ksoftirqd/3-25    [003] ..s1 259071.924409: mmc_request_done <-bcm2835_sdhost_tasklet_finish
     ksoftirqd/3-25    [003] ..s. 259071.924411: mmc_request_done: mmc0: end struct mmc_request[ffffff80094fba60]: cmd_opcode=13 cmd_err=0 cmd_resp=0x900 0x0 0x0 0x0 cmd_retries=5 stop_opcode=0 stop_err=0 stop_resp=0x0 0x0 0x0 0x0 stop_retries=0 sbc_opcode=0 sbc_err=0 sbc_resp=0x0 0x0 0x0 0x0 sbc_retries=0 bytes_xfered=0 data_err=0 tag=0 can_retune=0 doing_retune=0 retune_now=0 need_retune=0 hold_retune=2 retune_period=0
     ksoftirqd/3-25    [003] ..s1 259071.924413: mmc_wait_done <-mmc_request_done
         mmcqd/0-339   [000] ...1 259071.924425: mmc_retune_release <-mmc_wait_for_req_done
         mmcqd/0-339   [000] ...1 259071.924426: mmc_retune_release <-mmc_start_areq
         mmcqd/0-339   [000] ...1 259071.924427: mmc_start_request <-mmc_start_areq
         mmcqd/0-339   [000] ...1 259071.924428: mmc_retune_hold <-mmc_start_request
         mmcqd/0-339   [000] ...1 259071.924431: mmc_retune <-__mmc_start_request
         mmcqd/0-339   [000] .... 259071.924433: mmc_request_start: mmc0: start struct mmc_request[ffffffc036b49140]: cmd_opcode=24 cmd_arg=0x97c cmd_flags=0xb5 cmd_retries=0 stop_opcode=0 stop_arg=0x0 stop_flags=0x0 stop_retries=0 sbc_opcode=0 sbc_arg=0x0 sbc_flags=0x0 sbc_retires=0 blocks=1 block_size=512 blk_addr=0 data_flags=0x100 tag=0 can_retune=0 doing_retune=0 retune_now=0 need_retune=0 hold_retune=1 retune_period=0
         mmcqd/0-339   [000] d..1 259071.924436: bcm2835_sdhost_request: read:SDEDM:00010801
         mmcqd/0-339   [000] d..1 259071.924438: bcm2835_sdhost_send_command: read:SDCMD:0000000d
         mmcqd/0-339   [000] d..1 259071.924440: bcm2835_sdhost_send_command: read:SDHSTS:00000000
         mmcqd/0-339   [000] d..1 259071.924441: bcm2835_sdhost_send_command: write:SDHCFG:0000041e
         mmcqd/0-339   [000] d..1 259071.924442: bcm2835_sdhost_send_command: write:SDHBCT:00000200
         mmcqd/0-339   [000] d..1 259071.924443: bcm2835_sdhost_send_command: write:SDHBLC:00000001
         mmcqd/0-339   [000] d..1 259071.924444: bcm2835_sdhost_send_command: write:SDARG:0000097c
         mmcqd/0-339   [000] d..1 259071.924446: bcm2835_sdhost_send_command: write:SDCMD:00008098
         mmcqd/0-339   [000] d..1 259071.924447: bcm2835_sdhost_finish_command: read:SDCMD:00008098
         mmcqd/0-339   [000] d..1 259071.924449: bcm2835_sdhost_finish_command: read:SDCMD:00008098
         mmcqd/0-339   [000] d..1 259071.924450: bcm2835_sdhost_finish_command: read:SDCMD:00000098
         mmcqd/0-339   [000] d..1 259071.924451: bcm2835_sdhost_finish_command: read:SDRSP0:00000900
          <idle>-0     [002] d.h2 259071.924454: bcm2835_sdhost_irq: read:SDHSTS:00000001
          <idle>-0     [002] d.h2 259071.924455: bcm2835_sdhost_irq: write:SDHSTS:00000701
          <idle>-0     [002] d.h2 259071.924458: bcm2835_sdhost_irq: write:SDHCFG:0000050e
          <idle>-0     [002] d.h3 259071.924462: bcm2835_sdhost_transfer_pio: read:SDEDM:0001080a
          <idle>-0     [002] dnh3 259071.924464: bcm2835_sdhost_transfer_pio: write:SDDATA:6d0074e5
          <idle>-0     [002] dnh3 259071.924465: bcm2835_sdhost_transfer_pio: write:SDDATA:00007000
          <idle>-0     [002] dnh3 259071.924466: bcm2835_sdhost_transfer_pio: write:SDDATA:0fffff00
         mmcqd/0-339   [000] d..2 259071.924467: mmc_exit_request <-free_request_size
          <idle>-0     [002] dnh3 259071.924467: bcm2835_sdhost_transfer_pio: write:SDDATA:ffff0a00
          <idle>-0     [002] dnh3 259071.924468: bcm2835_sdhost_transfer_pio: write:SDDATA:ffffffff
          <idle>-0     [002] dnh3 259071.924469: bcm2835_sdhost_transfer_pio: write:SDDATA:ffffffff
         mmcqd/0-339   [000] ...1 259071.924470: mmc_blk_issue_rq <-mmc_queue_thread
          <idle>-0     [002] dnh3 259071.924470: bcm2835_sdhost_transfer_pio: write:SDDATA:0000ffff
         mmcqd/0-339   [000] ...1 259071.924471: mmc_blk_issue_rw_rq <-mmc_blk_issue_rq
          <idle>-0     [002] dnh3 259071.924471: bcm2835_sdhost_transfer_pio: write:SDDATA:ffffffff
         mmcqd/0-339   [000] ...1 259071.924472: mmc_start_areq <-mmc_blk_issue_rw_rq
          <idle>-0     [002] dnh3 259071.924473: bcm2835_sdhost_transfer_pio: write:SDDATA:20504de5
          <idle>-0     [002] dnh3 259071.924474: bcm2835_sdhost_transfer_pio: write:SDDATA:20202020
          <idle>-0     [002] dnh3 259071.924475: bcm2835_sdhost_transfer_pio: write:SDDATA:20202020
          <idle>-0     [002] dnh3 259071.924476: bcm2835_sdhost_transfer_pio: write:SDDATA:9d0e6400
          <idle>-0     [002] dnh3 259071.924477: bcm2835_sdhost_transfer_pio: write:SDDATA:52b252b2
          <idle>-0     [002] dnh3 259071.924478: bcm2835_sdhost_transfer_pio: write:SDDATA:9d0e0000
          <idle>-0     [002] dnh3 259071.924479: bcm2835_sdhost_transfer_pio: write:SDDATA:01e452b2
          <idle>-0     [002] dnh3 259071.924480: bcm2835_sdhost_transfer_pio: write:SDDATA:00010000
          <idle>-0     [002] dnh3 259071.924482: bcm2835_sdhost_transfer_pio: read:SDEDM:00010803
          <idle>-0     [002] dnh3 259071.924483: bcm2835_sdhost_transfer_pio: write:SDDATA:6f0069e5
          <idle>-0     [002] dnh3 259071.924484: bcm2835_sdhost_transfer_pio: write:SDDATA:6f007a00
          <idle>-0     [002] dnh3 259071.924486: bcm2835_sdhost_transfer_pio: write:SDDATA:0f006e00
          <idle>-0     [002] dnh3 259071.924487: bcm2835_sdhost_transfer_pio: write:SDDATA:0065e600
          <idle>-0     [002] dnh3 259071.924488: bcm2835_sdhost_transfer_pio: write:SDDATA:0074002e
          <idle>-0     [002] dnh3 259071.924490: bcm2835_sdhost_transfer_pio: write:SDDATA:0070006d
          <idle>-0     [002] dnh3 259071.924491: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
          <idle>-0     [002] dnh3 259071.924492: bcm2835_sdhost_transfer_pio: write:SDDATA:ffffffff
          <idle>-0     [002] dnh3 259071.924494: bcm2835_sdhost_transfer_pio: write:SDDATA:4f5a4fe5
          <idle>-0     [002] dnh3 259071.924495: bcm2835_sdhost_transfer_pio: write:SDDATA:2020454e
          <idle>-0     [002] dnh3 259071.924496: bcm2835_sdhost_transfer_pio: write:SDDATA:20504d54
          <idle>-0     [002] dnh3 259071.924498: bcm2835_sdhost_transfer_pio: write:SDDATA:9b746400
          <idle>-0     [002] dnh3 259071.924499: bcm2835_sdhost_transfer_pio: write:SDDATA:52b252b2
          <idle>-0     [002] dnh3 259071.924500: bcm2835_sdhost_transfer_pio: write:SDDATA:9b740000
          <idle>-0     [002] dnh3 259071.924501: bcm2835_sdhost_transfer_pio: write:SDDATA:000452b2
          <idle>-0     [002] dnh3 259071.924502: bcm2835_sdhost_transfer_pio: write:SDDATA:00008000
          <idle>-0     [002] dnh3 259071.924504: bcm2835_sdhost_transfer_pio: read:SDEDM:00010803
          <idle>-0     [002] dnh3 259071.924505: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
          <idle>-0     [002] dnh3 259071.924506: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
          <idle>-0     [002] dnh3 259071.924507: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
          <idle>-0     [002] dnh3 259071.924508: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
          <idle>-0     [002] dnh3 259071.924510: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
