# tracer: function
#
#                              _-----=> irqs-off
#                             / _----=> need-resched
#                            | / _---=> hardirq/softirq
#                            || / _--=> preempt-depth
#                            ||| /     delay
#           TASK-PID   CPU#  ||||    TIMESTAMP  FUNCTION
#              | |       |   ||||       |         |
             tee-3818  [002] .... 259072.781293: tracing_mark_write: start iozone:-I -O -i 0 -s 64 -r 4 -f /sdcard/tmp
    kworker/u8:1-3771  [003] ...1 259072.898337: mmc_wait_for_cmd <-mmc_io_rw_direct_host
    kworker/u8:1-3771  [003] ...1 259072.898338: mmc_wait_for_req <-mmc_wait_for_cmd
    kworker/u8:1-3771  [003] ...1 259072.898339: mmc_start_request <-mmc_wait_for_req
    kworker/u8:1-3771  [003] ...1 259072.898340: mmc_retune_hold <-mmc_start_request
    kworker/u8:1-3771  [003] ...1 259072.898341: mmc_retune <-__mmc_start_request
    kworker/u8:1-3771  [003] ...1 259072.898349: mmc_wait_for_req_done <-mmc_wait_for_req
    kworker/u8:1-3771  [003] ..s2 259072.898357: mmc_request_done <-bcm2835_mmc_tasklet_finish
    kworker/u8:1-3771  [003] ..s2 259072.898360: mmc_wait_done <-mmc_request_done
    kworker/u8:1-3771  [003] ...1 259072.898367: mmc_retune_release <-mmc_wait_for_req_done
    kworker/u8:1-3771  [003] ...1 259072.898369: mmc_io_rw_direct <-sdio_readb
    kworker/u8:1-3771  [003] ...1 259072.898370: mmc_io_rw_direct_host <-mmc_io_rw_direct
    kworker/u8:1-3771  [003] ...1 259072.898370: mmc_wait_for_cmd <-mmc_io_rw_direct_host
    kworker/u8:1-3771  [003] ...1 259072.898371: mmc_wait_for_req <-mmc_wait_for_cmd
    kworker/u8:1-3771  [003] ...1 259072.898372: mmc_start_request <-mmc_wait_for_req
    kworker/u8:1-3771  [003] ...1 259072.898373: mmc_retune_hold <-mmc_start_request
    kworker/u8:1-3771  [003] ...1 259072.898374: mmc_retune <-__mmc_start_request
    kworker/u8:1-3771  [003] ...1 259072.898380: mmc_wait_for_req_done <-mmc_wait_for_req
          iozone-3819  [001] ..s2 259072.898389: mmc_request_done <-bcm2835_mmc_tasklet_finish
          iozone-3819  [001] ..s2 259072.898393: mmc_wait_done <-mmc_request_done
    kworker/u8:1-3771  [003] ...1 259072.898404: mmc_retune_release <-mmc_wait_for_req_done
    kworker/u8:1-3771  [003] ...1 259072.898412: mmc_release_host <-sdio_release_host
    kworker/u8:1-3771  [003] ...1 259072.898428: mmc_io_rw_extended <-sdio_io_rw_ext_helper
    kworker/u8:1-3771  [003] ...1 259072.898429: mmc_set_data_timeout <-mmc_io_rw_extended
    kworker/u8:1-3771  [003] ...1 259072.898430: mmc_wait_for_req <-mmc_io_rw_extended
    kworker/u8:1-3771  [003] ...1 259072.898430: mmc_start_request <-mmc_wait_for_req
    kworker/u8:1-3771  [003] ...1 259072.898431: mmc_retune_hold <-mmc_start_request
    kworker/u8:1-3771  [003] ...1 259072.898432: mmc_retune <-__mmc_start_request
    kworker/u8:1-3771  [003] ...1 259072.898444: mmc_wait_for_req_done <-mmc_wait_for_req
          <idle>-0     [002] ..s2 259072.898455: mmc_request_done <-bcm2835_mmc_tasklet_finish
          <idle>-0     [002] ..s2 259072.898457: mmc_wait_done <-mmc_request_done
    kworker/u8:1-3771  [003] ...1 259072.898465: mmc_retune_release <-mmc_wait_for_req_done
    kworker/u8:1-3771  [003] ...1 259072.898480: mmc_io_rw_extended <-sdio_io_rw_ext_helper
    kworker/u8:1-3771  [003] ...1 259072.898482: mmc_set_data_timeout <-mmc_io_rw_extended
    kworker/u8:1-3771  [003] ...1 259072.898483: mmc_wait_for_req <-mmc_io_rw_extended
    kworker/u8:1-3771  [003] ...1 259072.898484: mmc_start_request <-mmc_wait_for_req
    kworker/u8:1-3771  [003] ...1 259072.898485: mmc_retune_hold <-mmc_start_request
    kworker/u8:1-3771  [003] ...1 259072.898486: mmc_retune <-__mmc_start_request
    kworker/u8:1-3771  [003] ...1 259072.898510: mmc_wait_for_req_done <-mmc_wait_for_req
          iozone-3819  [001] ..s1 259072.898518: mmc_request_done <-bcm2835_mmc_tasklet_finish
          iozone-3819  [001] ..s1 259072.898520: mmc_wait_done <-mmc_request_done
    kworker/u8:1-3771  [003] ...1 259072.898528: mmc_retune_release <-mmc_wait_for_req_done
    kworker/u8:1-3771  [003] ...1 259072.898529: mmc_release_host <-sdio_release_host
    kworker/u8:1-3771  [003] ...1 259072.898594: mmc_io_rw_extended <-sdio_io_rw_ext_helper
    kworker/u8:1-3771  [003] ...1 259072.898595: mmc_set_data_timeout <-mmc_io_rw_extended
    kworker/u8:1-3771  [003] ...1 259072.898596: mmc_wait_for_req <-mmc_io_rw_extended
    kworker/u8:1-3771  [003] ...1 259072.898597: mmc_start_request <-mmc_wait_for_req
    kworker/u8:1-3771  [003] ...1 259072.898598: mmc_retune_hold <-mmc_start_request
    kworker/u8:1-3771  [003] ...1 259072.898599: mmc_retune <-__mmc_start_request
    kworker/u8:1-3771  [003] ...1 259072.898611: mmc_wait_for_req_done <-mmc_wait_for_req
          <idle>-0     [002] ..s2 259072.898627: mmc_request_done <-bcm2835_mmc_tasklet_finish
          <idle>-0     [002] ..s2 259072.898629: mmc_wait_done <-mmc_request_done
    kworker/u8:1-3771  [003] ...1 259072.898635: mmc_retune_release <-mmc_wait_for_req_done
    kworker/u8:1-3771  [003] ...1 259072.898637: mmc_release_host <-sdio_release_host
 brcmf_wdog/mmc1-201   [003] ...1 259072.919785: mmc_io_rw_direct <-sdio_writeb
 brcmf_wdog/mmc1-201   [003] ...1 259072.919791: mmc_io_rw_direct_host <-mmc_io_rw_direct
 brcmf_wdog/mmc1-201   [003] ...1 259072.919792: mmc_wait_for_cmd <-mmc_io_rw_direct_host
 brcmf_wdog/mmc1-201   [003] ...1 259072.919794: mmc_wait_for_req <-mmc_wait_for_cmd
 brcmf_wdog/mmc1-201   [003] ...1 259072.919795: mmc_start_request <-mmc_wait_for_req
 brcmf_wdog/mmc1-201   [003] ...1 259072.919796: mmc_retune_hold <-mmc_start_request
 brcmf_wdog/mmc1-201   [003] ...1 259072.919799: mmc_retune <-__mmc_start_request
 brcmf_wdog/mmc1-201   [003] ...1 259072.919817: mmc_wait_for_req_done <-mmc_wait_for_req
          iozone-3819  [001] ..s1 259072.919829: mmc_request_done <-bcm2835_mmc_tasklet_finish
          iozone-3819  [001] ..s1 259072.919835: mmc_wait_done <-mmc_request_done
 brcmf_wdog/mmc1-201   [003] ...1 259072.919849: mmc_retune_release <-mmc_wait_for_req_done
 brcmf_wdog/mmc1-201   [003] ...1 259072.919851: mmc_release_host <-sdio_release_host
    kworker/u8:0-3714  [000] ...1 259073.074512: mmc_init_request <-alloc_request_size
    kworker/u8:0-3714  [000] ...1 259073.074587: mmc_init_request <-alloc_request_size
    kworker/u8:0-3714  [000] ...1 259073.074608: mmc_init_request <-alloc_request_size
    kworker/u8:0-3714  [000] d..2 259073.074640: mmc_request_fn <-__blk_run_queue
         mmcqd/0-339   [001] d..2 259073.074673: mmc_prep_request <-blk_peek_request
         mmcqd/0-339   [001] d..2 259073.074677: mmc_access_rpmb <-mmc_prep_request
         mmcqd/0-339   [001] ...1 259073.074681: mmc_blk_issue_rq <-mmc_queue_thread
         mmcqd/0-339   [001] ...1 259073.074683: mmc_get_card <-mmc_blk_issue_rq
         mmcqd/0-339   [001] ...1 259073.074689: mmc_blk_issue_rw_rq <-mmc_blk_issue_rq
         mmcqd/0-339   [001] ...1 259073.074691: mmc_blk_rw_rq_prep <-mmc_blk_issue_rw_rq
         mmcqd/0-339   [001] ...1 259073.074694: mmc_set_data_timeout <-mmc_blk_rw_rq_prep
         mmcqd/0-339   [001] ...1 259073.074696: mmc_queue_map_sg <-mmc_blk_rw_rq_prep
         mmcqd/0-339   [001] ...1 259073.074701: mmc_start_areq <-mmc_blk_issue_rw_rq
         mmcqd/0-339   [001] ...1 259073.074704: mmc_start_request <-mmc_start_areq
         mmcqd/0-339   [001] ...1 259073.074705: mmc_retune_hold <-mmc_start_request
         mmcqd/0-339   [001] ...1 259073.074721: mmc_retune <-__mmc_start_request
         mmcqd/0-339   [001] .... 259073.074737: mmc_request_start: mmc0: start struct mmc_request[ffffffc036b49140]: cmd_opcode=24 cmd_arg=0x806 cmd_flags=0xb5 cmd_retries=0 stop_opcode=0 stop_arg=0x0 stop_flags=0x0 stop_retries=0 sbc_opcode=0 sbc_arg=0x0 sbc_flags=0x0 sbc_retires=0 blocks=1 block_size=512 blk_addr=0 data_flags=0x100 tag=0 can_retune=0 doing_retune=0 retune_now=0 need_retune=0 hold_retune=1 retune_period=0
         mmcqd/0-339   [001] d..1 259073.074749: bcm2835_sdhost_request: read:SDEDM:00010801
         mmcqd/0-339   [001] d..1 259073.074755: bcm2835_sdhost_send_command: read:SDCMD:0000000d
         mmcqd/0-339   [001] d..1 259073.074759: bcm2835_sdhost_send_command: read:SDHSTS:00000000
         mmcqd/0-339   [001] d..1 259073.074763: bcm2835_sdhost_send_command: write:SDHCFG:0000041e
         mmcqd/0-339   [001] d..1 259073.074764: bcm2835_sdhost_send_command: write:SDHBCT:00000200
         mmcqd/0-339   [001] d..1 259073.074765: bcm2835_sdhost_send_command: write:SDHBLC:00000001
         mmcqd/0-339   [001] d..1 259073.074766: bcm2835_sdhost_send_command: write:SDARG:00000806
         mmcqd/0-339   [001] d..1 259073.074769: bcm2835_sdhost_send_command: write:SDCMD:00008098
         mmcqd/0-339   [001] d..1 259073.074771: bcm2835_sdhost_finish_command: read:SDCMD:00008098
         mmcqd/0-339   [001] d..1 259073.074773: bcm2835_sdhost_finish_command: read:SDCMD:00000098
         mmcqd/0-339   [001] d..1 259073.074775: bcm2835_sdhost_finish_command: read:SDRSP0:00000900
         mmcqd/0-339   [001] d.H2 259073.074799: bcm2835_sdhost_irq: read:SDHSTS:00000001
         mmcqd/0-339   [001] d.H2 259073.074800: bcm2835_sdhost_irq: write:SDHSTS:00000701
         mmcqd/0-339   [001] d.H2 259073.074804: bcm2835_sdhost_irq: write:SDHCFG:0000050e
         mmcqd/0-339   [001] d.H3 259073.074809: bcm2835_sdhost_transfer_pio: read:SDEDM:0001080a
         mmcqd/0-339   [001] d.H3 259073.074811: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
         mmcqd/0-339   [001] d.H3 259073.074812: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
         mmcqd/0-339   [001] d.H3 259073.074813: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
         mmcqd/0-339   [001] d.H3 259073.074814: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
         mmcqd/0-339   [001] d.H3 259073.074815: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
         mmcqd/0-339   [001] d.H3 259073.074816: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
         mmcqd/0-339   [001] d.H3 259073.074818: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
         mmcqd/0-339   [001] d.H3 259073.074819: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
         mmcqd/0-339   [001] d.H3 259073.074820: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
         mmcqd/0-339   [001] d.H3 259073.074821: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
         mmcqd/0-339   [001] d.H3 259073.074822: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
         mmcqd/0-339   [001] d.H3 259073.074823: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
         mmcqd/0-339   [001] d.H3 259073.074824: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
         mmcqd/0-339   [001] d.H3 259073.074825: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
         mmcqd/0-339   [001] d.H3 259073.074827: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
         mmcqd/0-339   [001] d.H3 259073.074828: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
         mmcqd/0-339   [001] d.H3 259073.074829: bcm2835_sdhost_transfer_pio: read:SDEDM:00010803
         mmcqd/0-339   [001] d.H3 259073.074830: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
         mmcqd/0-339   [001] d.H3 259073.074831: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
         mmcqd/0-339   [001] d.H3 259073.074832: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
         mmcqd/0-339   [001] d.H3 259073.074834: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
         mmcqd/0-339   [001] d.H3 259073.074835: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
         mmcqd/0-339   [001] d.H3 259073.074836: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
         mmcqd/0-339   [001] d.H3 259073.074838: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
         mmcqd/0-339   [001] d.H3 259073.074839: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
         mmcqd/0-339   [001] d.H3 259073.074840: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
         mmcqd/0-339   [001] d.H3 259073.074842: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
         mmcqd/0-339   [001] d.H3 259073.074843: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
         mmcqd/0-339   [001] d.H3 259073.074844: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
         mmcqd/0-339   [001] d.H3 259073.074845: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
         mmcqd/0-339   [001] d.H3 259073.074847: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
         mmcqd/0-339   [001] d.H3 259073.074848: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
         mmcqd/0-339   [001] d.H3 259073.074849: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
         mmcqd/0-339   [001] d.H3 259073.074851: bcm2835_sdhost_transfer_pio: read:SDEDM:00010803
         mmcqd/0-339   [001] d.H3 259073.074852: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
         mmcqd/0-339   [001] d.H3 259073.074853: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
         mmcqd/0-339   [001] d.H3 259073.074854: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
         mmcqd/0-339   [001] d.H3 259073.074855: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
         mmcqd/0-339   [001] d.H3 259073.074857: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
         mmcqd/0-339   [001] d.H3 259073.074858: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
         mmcqd/0-339   [001] d.H3 259073.074859: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
         mmcqd/0-339   [001] d.H3 259073.074860: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
         mmcqd/0-339   [001] d.H3 259073.074862: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
         mmcqd/0-339   [001] d.H3 259073.074863: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
         mmcqd/0-339   [001] d.H3 259073.074864: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
         mmcqd/0-339   [001] d.H3 259073.074865: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
         mmcqd/0-339   [001] d.H3 259073.074866: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
         mmcqd/0-339   [001] d.H3 259073.074867: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
         mmcqd/0-339   [001] d.H3 259073.074868: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
         mmcqd/0-339   [001] d.H3 259073.074870: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
         mmcqd/0-339   [001] d.H3 259073.074871: bcm2835_sdhost_transfer_pio: read:SDEDM:00010803
         mmcqd/0-339   [001] d.H3 259073.074872: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
         mmcqd/0-339   [001] d.H3 259073.074873: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
         mmcqd/0-339   [001] d.H3 259073.074874: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
         mmcqd/0-339   [001] d.H3 259073.074875: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
         mmcqd/0-339   [001] d.H3 259073.074877: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
         mmcqd/0-339   [001] d.H3 259073.074878: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
         mmcqd/0-339   [001] d.H3 259073.074879: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
         mmcqd/0-339   [001] d.H3 259073.074880: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
         mmcqd/0-339   [001] d.H3 259073.074881: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
         mmcqd/0-339   [001] d.H3 259073.074882: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
         mmcqd/0-339   [001] d.H3 259073.074883: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
         mmcqd/0-339   [001] d.H3 259073.074884: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
         mmcqd/0-339   [001] d.H3 259073.074886: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
         mmcqd/0-339   [001] d.H3 259073.074887: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
         mmcqd/0-339   [001] d.H3 259073.074888: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
         mmcqd/0-339   [001] d.H3 259073.074889: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
         mmcqd/0-339   [001] d.H3 259073.074890: bcm2835_sdhost_transfer_pio: read:SDEDM:00010803
         mmcqd/0-339   [001] d.H3 259073.074891: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
         mmcqd/0-339   [001] d.H3 259073.074892: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
         mmcqd/0-339   [001] d.H3 259073.074895: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
         mmcqd/0-339   [001] d.H3 259073.074897: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
         mmcqd/0-339   [001] d.H3 259073.074898: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
         mmcqd/0-339   [001] d.H3 259073.074899: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
         mmcqd/0-339   [001] d.H3 259073.074900: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
         mmcqd/0-339   [001] d.H3 259073.074901: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
         mmcqd/0-339   [001] d.H3 259073.074902: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
         mmcqd/0-339   [001] d.H3 259073.074904: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
         mmcqd/0-339   [001] d.H3 259073.074905: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
         mmcqd/0-339   [001] d.H3 259073.074907: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
         mmcqd/0-339   [001] d.H3 259073.074908: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
         mmcqd/0-339   [001] d.H3 259073.074909: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
         mmcqd/0-339   [001] d.H3 259073.074910: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
         mmcqd/0-339   [001] d.H3 259073.074911: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
         mmcqd/0-339   [001] d.H3 259073.074913: bcm2835_sdhost_transfer_pio: read:SDEDM:00010803
         mmcqd/0-339   [001] d.H3 259073.074914: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
         mmcqd/0-339   [001] d.H3 259073.074915: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
         mmcqd/0-339   [001] d.H3 259073.074916: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
         mmcqd/0-339   [001] d.H3 259073.074917: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
         mmcqd/0-339   [001] d.H3 259073.074919: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
         mmcqd/0-339   [001] d.H3 259073.074920: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
         mmcqd/0-339   [001] d.H3 259073.074921: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
         mmcqd/0-339   [001] d.H3 259073.074922: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
         mmcqd/0-339   [001] d.H3 259073.074923: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
         mmcqd/0-339   [001] d.H3 259073.074924: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
         mmcqd/0-339   [001] d.H3 259073.074925: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
         mmcqd/0-339   [001] d.H3 259073.074926: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
         mmcqd/0-339   [001] d.H3 259073.074928: bcm2835_sdhost_transfer_pio: write:SDDATA:00000000
